# 192 16
869,CSC8088,20:30,4,7
870,CSC8802,14:00,4,7
871,CEB827,21:45,4,7
872,AFR291,10:30,5,8
873,KLM868,10:25,6,8
874,FIN78,10:45,5,7 10
875,EVA177,11:10,5,2
876,EVA181,12:10,4,2
877,EVA131,13:10,5,2
878,EVA129,18:30,4,2
879,EVA179,22:10,4,2
880,CCA162,09:00,5,9
881,CCA164,09:05,5,9
882,CCA726,12:15,4,9
883,CCA922,13:30,5,9
884,CCA928,13:50,5,9
885,CCA152,15:20,4,9
886,CCA858,16:25,5,9
887,CCA736,16:55,4,9
888,CCA462,18:00,4,9
889,CCA736,21:00,4,9
890,CSZ9054,12:55,4,8
891,CSZ9060,15:10,4,8
892,CSZ9056,19:20,4,8
893,CSZ9058,19:10,4,8
894,CSZ8064,22:55,4,8
895,CAL159,09:30,5,15
896,CAL193,12:00,4,15
897,CAL157,13:10,6,15
898,CAL153,14:00,6,15
899,CAL173,19:05,6,15
900,CAL177,20:35,4,15
901,CPA597,09:15,5,5 6
902,CPA503,10:00,7,5 6
903,CPA565,16:00,5,5 6
904,CPA507,18:00,7,5 6
905,CPA595,18:15,5,5 6
906,CPA569,18:30,5,5 6
907,DAL182,16:00,4,6
908,DAL278,21:00,4,6
909,UAE317,23:35,8,12
910,GIA883,11:00,4,11
911,HAL450,20:45,5,1
912,DKH1336,12:50,4,13
913,DKH1612,16:55,4,13
914,DKH1340,17:00,4,13
915,DKH1302,20:30,4,13
916,DKH1338,20:55,4,13
917,DKH1622,21:00,4,13
918,CRK617,07:00,5,0
919,CRK619,17:40,5,0
920,CRK613,23:00,5,0
921,TTW211,11:15,4,11 15
922,TTW221,23:05,4,11 15
923,TTW2213,18:30,4,11 15
924,JAL891,10:10,4,11
925,JAL897,14:45,4,11
926,JAL60,17:45,4,11
927,JAL815,19:35,4,11
928,JAL792,22:20,4,11
929,JAL727,00:45,4,11
930,VNL179,22:20,4,4
931,KAL722,09:30,6,3
932,KAL732,11:05,4,3
933,KAL738,11:55,6,3
934,KAL724,12:25,6,3
935,KAL726,18:40,6,3
936,KAL760,19:30,4,3
937,KAL740,19:35,6,3
938,DLH745,09:30,5,2
939,CXA8628,13:35,4,13
940,CXA836,18:30,4,13
941,ANA973,09:00,4,1
942,ANA979,09:50,4,1
943,ANA945,10:10,4,1
944,ANA873,10:40,4,1
945,ANA977,10:45,4,1
946,ANA951,13:55,4,1
947,ANA975,15:55,4,1
948,AMU855,13:45,4,8
949,AAR115,09:10,4,4
950,AAR111,10:50,5,4
951,AAR1135,11:10,4,4
952,AAR113,17:00,5,4
953,AAR117,20:15,4,4
954,AAR1155,20:40,4,4
955,PAL407,09:55,5,10
956,PAL415,15:00,4,10
957,PAL409,15:25,4,10
958,ASV712,09:55,4,3
959,ASV714,16:15,4,3
960,CDG8844,16:50,4,2
961,CDG8826,17:20,4,2
962,CDG8088,21:45,4,2
963,CDG8092,12:50,4,2
964,SIA619,10:55,6,14
965,SIA623,23:25,6,14
966,THA623,11:45,9,6 7
967,THA673,17:35,6,6 7
968,UAL150,11:05,4,7
969,UAL34,17:10,4,7
970,VJC939,09:20,4,0 5
971,VJC829,09:30,4,0 5
972,HVN337,09:30,4,13
973,HVN321,10:30,5,13
974,HVN331,10:30,5,13
975,ESR612,11:10,4,9 11
976,ESR614,18:10,4,9 11
977,ESR914,15:00,4,9 11
978,ESR7202,12:30,4,9 11
979,XAX371,22:00,6,5
980,XAX1,23:25,6,5
981,XAX9,11:00,6,5
982,TAX611,23:55,6,0 1
983,TAX613,09:50,6,0 1
984,JST16,21:00,6,
985,JSA764,13:45,4,0
986,JSA722,17:20,4,0
987,PIC171,20:30,4,5
988,CBJ366,19:50,4,
989,NCT112,08:30,7,7
990,JNA216,10:25,4,10
991,JNA212,10:50,7,10
992,JNA282,16:45,7,10
993,JNA214,18:45,4,10
994,JNA284,19:40,4,10
995,JNA218,17:40,4,10
996,JJP63,16:35,4,9 15
997,TGW701,16:00,6,14
998,TGW867,18:05,6,14
999,CSN394,09:00,4,14 13
1000,CSN390,14:10,5,14 13
1001,CSN8390,11:55,4,14 13
1002,CSN642,12:05,4,14 13
1003,CSN612,13:10,4,14 13
1004,CSN8382,14:15,4,14 13
1005,CSN8426,15:30,4,14 13
1006,MAS53,09:55,5,6
1007,MAS7202,23:40,5,6
1008,CES730,09:30,4,12 13
1009,CES2060,10:00,4,12 13
1010,CES2794,12:00,4,12 13
1011,CES226,13:10,4,12 13
1012,CES516,14:10,4,12 13
1013,CES2052,12:50,4,12 13
1014,CES526,15:30,4,12 13
1015,CES748,16:55,4,12 13
1016,CES2860,19:00,4,12 13
1017,CSH822,19:30,4,12
1018,GCR7978,13:20,5,5
1019,GCR7980,18:00,4,5
1020,ABL123,11:00,4,4
1021,ABL129,12:50,4,4
1022,ABL125,13:30,4,4
1023,ABL127,17:35,4,4
1024,ABL121,18:50,4,4
1025,OKA3026,18:00,4,6
1026,HKE687,16:00,4,1
1027,HKE689,19:55,4,1
1028,HKE851,12:45,4,1
1029,HKE863,21:15,4,1
1030,HKE899,17:30,4,1
1031,TWB311,10:40,4,2 8 11 12
1032,TWB282,10:45,4,2 8 11 12
1033,TWB284,15:10,4,2 8 11 12
1034,TWB286,18:20,4,2 8 11 12
1035,TWB288,17:20,4,2 8 11 12
1036,TWB246,12:55,4,2 8 11 12
1037,TWB222,19:05,4,2 8 11 12
1038,TWB312,20:10,4,2 8 11 12
