# 192 16
0,CSC8088,20:30,4,7
1,CSC8802,14:00,4,7
2,CEB827,21:45,4,7
3,AFR291,11:00,5,8
4,KLM868,10:45,5,8
5,FIN78,10:45,5,7 10
6,EVA177,11:10,5,2
7,EVA181,12:10,4,2
8,EVA131,13:10,5,2
9,EVA129,18:30,4,2
10,EVA179,22:10,4,2
11,CCA162,09:00,5,9
12,CCA164,09:05,5,9
13,CCA726,12:15,4,9
14,CCA922,13:30,5,9
15,CCA928,13:50,5,9
16,CCA712,14:35,4,9
17,CCA152,15:20,4,9
18,CCA858,16:25,5,9
19,CCA736,16:55,4,9
20,CCA462,18:00,4,9
21,CCA742,20:30,4,9
22,CSZ9054,12:55,4,8
23,CSZ9060,15:10,4,8
24,CSZ9062,17:20,4,8
25,CSZ9056,19:20,4,8
26,CSZ9058,19:10,4,8
27,CSZ8064,22:55,4,8
28,CAL159,09:30,5,15
29,CAL167,11:40,4,15
30,CAL157,12:50,6,15
31,CAL153,14:30,6,15
32,CAL173,19:00,6,15
33,CAL177,20:05,4,15
34,CPA597,09:15,5,5 6
35,CPA503,10:00,7,5 6
36,CPA595,15:40,5,5 6
37,CPA565,16:00,5,5 6
38,CPA507,18:00,7,5 6
39,CPA569,18:30,5,5 6
40,DAL278,21:00,4,6
41,UAE317,23:45,8,12
42,GIA883,11:00,4,11
43,GIA889,12:00,4,11
44,HAL450,20:45,5,1
45,DKH1336,12:50,4,13
46,DKH1612,16:40,4,13
47,DKH1340,17:00,4,13
48,DKH1616,20:20,4,13
49,DKH1338,20:55,4,13
50,DKH1622,21:00,4,13
51,TWB311,10:40,4,2 8 11 12
52,TWB282,20:50,4,2 8 11 12
53,TWB284,15:10,4,2 8 11 12
54,TWB288,17:20,4,2 8 11 12
55,TWB246,12:55,4,2 8 11 12
56,TWB222,19:40,4,2 8 11 12
57,TWB312,20:10,4,2 8 11 12
58,TWB9311,11:30,4,2 8 11 12
59,VJC939,09:20,4,0 5
60,VJC829,09:30,4,0 5
61,CRK617,07:00,5,0
62,CRK619,17:40,5,0
63,CRK613,23:00,5,0
64,TTW285,11:15,4,11 15
65,TTW211,14:00,4,11 15
66,TTW221,23:05,4,11 15
67,JAL891,10:10,4,11
68,JAL897,14:45,4,11
69,JAL60,17:45,4,11
70,JAL815,19:35,4,11
71,JAL792,22:20,4,11
72,JAL727,00:45,4,11
73,VNL179,22:20,4,4
74,KAL722,09:00,6,3
75,KAL734,10:15,4,3
76,KAL732,11:05,4,3
77,KAL738,11:55,6,3
78,KAL724,12:25,6,3
79,KAL726,18:40,6,3
80,KAL760,19:30,4,3
81,KAL740,19:35,6,3
82,DLH741,10:40,6,2
83,CXA8628,13:35,4,13
84,CXA836,18:30,4,13
85,ANA973,09:00,4,1
86,ANA979,09:50,4,1
87,ANA945,10:10,4,1
88,ANA873,10:40,4,1
89,ANA977,10:45,4,1
90,ANA951,13:55,4,1
91,ANA975,15:55,4,1
92,AMU855,13:45,4,8
93,AAR115,09:10,4,4
94,AAR111,10:50,5,4
95,AAR1135,11:10,4,4
96,AAR113,17:00,5,4
97,AAR117,20:15,4,4
98,AAR1155,20:40,4,4
99,PAL407,09:55,5,10
100,PAL897,16:15,4,10
101,PAL409,15:25,4,10
102,ASV712,09:55,4,3
103,ASV714,16:15,4,3
104,CDG8844,16:50,4,2
105,CDG8826,17:20,4,2
106,CDG8088,21:45,4,2
107,CDG8092,12:50,4,2
108,SIA619,10:55,6,14
109,SIA623,23:25,6,14
110,THA623,11:45,6,6 7
111,THA673,17:35,6,6 7
112,UAL150,11:05,4,7
113,UAL34,17:10,4,7
114,HVN337,09:30,4,13
115,HVN321,10:30,5,13
116,HVN331,10:30,5,13
117,ESR612,11:10,4,9 11
118,ESR614,18:10,4,9 11
119,ESR616,12:55,4,9 11
120,ESR914,15:00,4,9 11
121,ESR7202,12:30,4,9 11
122,XAX2,22:00,6,5
123,XAX1,23:25,6,5
124,TAX613,09:50,6,0 1
125,TAX611,23:55,6,0 1
126,JST16,21:00,6,
127,JSA724,12:15,4,0
128,JSA764,13:45,4,0
129,JSA722,17:20,4,0
130,PIC171,20:30,4,5
131,NCT112,08:30,7,7
132,JNA216,09:55,4,10
133,JNA212,10:50,7,10
134,JNA282,13:15,4,10
135,JNA214,16:45,7,10
136,JNA284,18:45,4,10
137,JNA218,19:40,4,10
138,JJP63,16:35,4,9 15
139,TGW701,16:00,6,14
140,TGW867,18:05,6,14
141,CSN394,09:00,4,14 13
142,CSN390,14:10,5,14 13
143,CSN8390,11:55,4,14 13
144,CSN642,12:05,4,14 13
145,CSN632,13:05,4,14 13
146,CSN612,13:10,4,14 13
147,CSN8426,15:30,4,14 13
148,CSN8308,13:00,4,14 13
149,MAS53,09:55,5,6
150,MAS7207,23:40,5,6
151,CES730,09:30,4,12 13
152,CES2060,10:00,4,12 13
153,CES2794,12:00,4,12 13
154,CES226,13:10,4,12 13
155,CES516,14:10,4,12 13
156,CES2098,12:50,4,12 13
157,CES526,15:30,4,12 13
158,CES748,16:55,4,12 13
159,CES2860,19:00,4,12 13
160,CES5026,15:00,4,12 13
161,CSH822,19:30,4,12
162,GCR7978,13:20,5,5
163,GCR7980,18:00,4,5
164,ABL123,11:00,4,4
165,ABL129,12:50,4,4
166,ABL125,13:30,4,4
167,ABL127,17:35,4,4
168,ABL121,18:50,4,4
169,HKE687,14:55,4,1
170,HKE689,19:55,4,1
171,HKE851,13:10,4,1
172,HKE899,17:30,4,1
